Date,Promo,SchoolHoliday,StateHoliday,DayOfWeek,sin_1,cos_1,sin_2,cos_2,sin_3,cos_3,sin_4,cos_4,sin_5,cos_5,sin_6,cos_6
2014-12-28,0,0,1,1,-0.05161966722325442,0.9986668162884759,-0.10310169744743618,0.994670819911521,-0.15430882066428134,0.9880226656636976,-0.2051044998686218,0.9787400799669147,-0.25535329511618504,0.966847813605278,-0.3049212246562894,0.9523775757303973
2014-12-29,0,1,1,0,-0.03442161162274694,0.9994074007397047,-0.06880242680232226,0.9976303053065856,-0.10310169744743312,0.9946708199115213,-0.13727877211326953,0.9905324521322222,-0.17129314418148173,0.98522010675606,-0.2051044998686158,0.9787400799669159
2014-12-30,0,1,1,0,-0.017213356155836416,0.9998518392091161,-0.034421611622749204,0.9994074007397047,-0.05161966722325008,0.9986668162884761,-0.06880242680232677,0.9976303053065853,-0.08596479873744978,0.9962981749346075,-0.10310169744742752,0.9946708199115218
2014-12-31,0,1,1,0,1.2864981197413093e-15,1.0,2.5729962394826186e-15,1.0,-1.4695761589768238e-15,1.0,5.145992478965237e-15,1.0,-2.4492935982947065e-15,1.0,-2.9391523179536475e-15,1.0
2015-01-01,0,1,1,0,0.01721335615583366,0.9998518392091162,0.034421611622743695,0.9994074007397048,0.051619667223247144,0.9986668162884763,0.06880242680231578,0.997630305306586,0.0859647987374449,0.9962981749346079,0.10310169744742168,0.9946708199115224
2015-01-02,0,1,1,0,0.03442161162274419,0.9994074007397048,0.06880242680231675,0.9976303053065859,0.1031016974474302,0.9946708199115216,0.1372787721132586,0.9905324521322237,0.1712931441814699,0.985220106756062,0.20510449986861007,0.9787400799669171
2015-01-03,0,0,1,0,0.05161966722325167,0.9986668162884761,0.10310169744743068,0.9946708199115215,0.15430882066427845,0.988022665663698,0.205104499868611,0.9787400799669169,0.2553532951161803,0.9668478136052793,0.30492122465628385,0.9523775757303992
2015-01-04,0,0,1,1,0.06880242680232079,0.9976303053065857,0.1372787721132666,0.9905324521322226,0.20510449986861845,0.9787400799669154,0.27195815753410907,0.9623090774541476,0.3375228995941076,0.9413173175128491,0.4014879892059716,0.9158642882672878
2015-01-05,1,1,1,0,0.08596479873744685,0.9962981749346077,0.17129314418147834,0.9852201067560605,0.25535329511618815,0.9668478136052773,0.33752289959411474,0.9413173175128465,0.4171936026123121,0.908817637339505,0.49377555015997926,0.8695893893466098
2015-01-06,1,1,1,0,0.10310169744743294,0.9946708199115213,0.20510449986861545,0.978740079966916,0.30492122465628524,0.9523775757303986,0.401487989205966,0.9158642882672903,0.4937755501599797,0.8695893893466096,0.5808002734537944,0.8140460935082224
2015-01-07,1,0,1,0,0.12020804489935379,0.99274872245774,0.23867276600595225,0.9711000518829499,0.3536761221763697,0.9353679493131489,0.4635502709028548,0.886070621534136,0.5667017562911206,0.8239230057575522,0.6616346182422752,0.7498264012045712
2015-01-08,1,0,1,0,0.13727877211326533,0.9905324521322227,0.2719581575341066,0.9623090774541483,0.40148798920597295,0.9158642882672872,0.5234156073655521,0.8520775211013081,0.6354323008901754,0.7721565844991659,0.7354170229639854,0.677614789046689
2015-01-09,1,0,1,0,0.15430882066428117,0.9880226656636976,0.30492122465628907,0.9523775757303974,0.4482293417404123,0.8939185965192562,0.5808002734538009,0.8140460935082178,0.6994583270516459,0.7146733860429622,0.8013610881746788,0.5981809144059135
2015-01-10,0,0,1,0,0.1712931441814771,0.9852201067560608,0.3375228995941123,0.9413173175128474,0.49377555015998054,0.8695893893466091,0.6354323008901759,0.7721565844991656,0.758305808478562,0.6518989958787131,0.8587639582758069,0.5123714121284171
2015-01-11,0,0,1,1,0.18822670984324494,0.9821256058680005,0.3697245428906745,0.9291414114031737,0.5380051715382985,0.8429415373547836,0.6870527672236691,0.7266075247685636,0.8115390590073611,0.5842981736283684,0.9070138128026348,0.42110087079609204
2015-01-12,1,0,1,0,0.20510449986861942,0.9787400799669151,0.4014879892059734,0.915864288267287,0.5808002734537956,0.8140460935082217,0.735417022963986,0.6776147890466884,0.8587639582757999,0.5123714121284288,0.9455963874271384,0.32534208471199255
2015-01-13,1,0,1,0,0.22192151300416516,0.9750645322571948,0.4327755925504306,0.9015016841318844,0.6220467484408639,0.7829801036770657,0.7802958510707746,0.6254105729852474,0.899630869652241,0.43665123195606864,0.9741004551724185,0.2261156855082972
2015-01-14,1,0,1,0,0.23867276600594928,0.9711000518829506,0.46355027090284934,0.8860706215341387,0.6616346182422763,0.7498264012045703,0.8214765533024122,0.5702422926917899,0.9338372288229236,0.3576982388331296,0.9922222094179316,0.12447926388679449
2015-01-15,1,0,1,0,0.2553532951161874,0.9668478136052775,0.49377555015997787,0.8695893893466107,0.6994583270516466,0.7146733860429615,0.8587639582758038,0.5123714121284224,0.9611297838722997,0.2760969730974723,0.9997685019798908,0.021516097436223642
2015-01-16,1,0,1,0,0.27195815753410535,0.9623090774541487,0.5234156073655499,0.8520775211013094,0.7354170229639864,0.677614789046688,0.8919813464595482,0.4520722039323049,0.9813064702716088,0.1924515819708326,0.9966589017541699,-0.08167639533042502
2015-01-17,0,0,1,0,0.28848243288060826,0.9574851883550394,0.5524353131676185,0.8335557718385707,0.7694148268839354,0.6387494220515302,0.9209712877166335,0.38963044953079057,0.9942179068939517,0.10738134666416485,0.9829265519799837,-0.18399835165767237
2015-01-18,0,0,1,1,0.30492122465628957,0.9523775757303973,0.5808002734538018,0.8140460935082172,0.8013610881746754,0.5981809144059179,0.9455963874271432,0.32534208471197823,0.9997685019798909,0.02151609743622315,0.9587178169872975,-0.28435918728099974
2015-01-19,0,0,1,0,0.3212696616923645,0.9469877530760753,0.6084768701151262,0.7935716089521474,0.831170626365808,0.5560174366570445,0.9657399376548549,0.2595117970697998,0.9979171608653922,-0.06450844944931622,0.9242907221930933,-0.38168922026665897
2015-01-20,0,0,1,0,0.33752289959411275,0.9413173175128472,0.6354323008901767,0.7721565844991649,0.858763958275804,0.512371412128422,0.9813064702716089,0.19245158197083212,0.9886775902323403,-0.15005539834465345,0.8800122039735337,-0.4749510720670536
2015-01-21,0,0,1,0,0.35367612217637057,0.9353679493131486,0.6616346182422768,0.74982640120457,0.8840675099433654,0.46735921715799883,0.9922222094179317,0.12447926388679352,0.972118196629061,-0.23449138957041135,0.8263541987239053,-0.563150724274925
2015-01-22,0,0,1,0,0.3697245428906733,0.9291414114031742,0.6870527672236673,0.7266075247685654,0.9070138128026354,0.4211008707960907,0.9984354211555644,0.05591699010060256,0.9483615800121707,-0.31719128858910844,0.7638886127905443,-0.6453481132295482
2015-01-23,0,0,1,0,0.38566340624360673,0.9226395488404877,0.7116566222817742,0.7025274741691575,0.9275416835791942,0.37371971479047494,0.9999166586547379,-0.012910296075007526,0.917583626059398,-0.39754281428254595,0.6932812268869868,-0.7206671495538521
2015-01-24,0,0,1,0,0.40148798920597223,0.9158642882672875,0.7354170229639844,0.6776147890466903,0.9455963874271411,0.32534208471198445,0.9966589017541704,-0.08167639533041891,0.8800122039735403,-0.4749510720670415,0.6152845999633348,-0.7883050558305198
2015-01-25,0,0,1,1,0.41719360261231553,0.9088176373395035,0.7583058084785607,0.6518989958787148,0.9611297838723001,0.27609697309747133,0.9886775902323413,-0.15005539834464693,0.8359254794186419,-0.5488429582847116,0.5307300481619377,-0.8475409228928283
2015-01-26,1,0,1,0,0.432775592550431,0.9015016841318841,0.7802958510707753,0.6254105729852466,0.9741004551724204,0.22611568550828884,0.9760105506323685,-0.21772323039653094,0.7856498550787194,-0.618671403262497,0.4405187843504961,-0.8977433935342333
2015-01-27,1,0,1,0,0.44822934174040996,0.8939185965192573,0.8013610881746757,0.5981809144059176,0.9844738167520924,0.17553149042142682,0.9587178169872973,-0.2843591872810007,0.7295575540864925,-0.6839194216246053,0.34561231267073084,-0.9383773917408651
2015-01-28,1,0,1,0,0.4635502709028498,0.8860706215341385,0.8214765533024128,0.5702422926917892,0.9922222094179318,0.12447926388679303,0.9368813462954333,-0.3496474552512237,0.6680638642135277,-0.7441039398713658,0.2470221804809431,-0.9690098257244043
2015-01-29,1,0,1,0,0.47873384011578846,0.8779600847008882,0.8406184056344781,0.5416278206559815,0.9973249731081554,0.07309512989807947,0.9106046300942163,-0.41327860778290404,0.601624063224927,-0.7987793728863616,0.14579919691987844,-0.9893142039703657
2015-01-30,1,0,1,0,0.49377555015997676,0.8695893893466112,0.8587639582758024,0.5123714121284245,0.9997685019798909,0.02151609743622217,0.8800122039735367,-0.47495107206704823,0.5307300481619373,-0.8475409228928287,0.04302223300453042,-0.99907411510223
2015-01-31,0,0,1,0,0.5086709438521035,0.8609610158889949,0.8758917051442419,0.4825077417612203,0.9995462806873573,-0.0301203048469102,0.8452490573530655,-0.5343725582809752,0.4559066935084622,-0.8900275764346749,-0.06021327736579694,-0.9981855344718584
2015-02-01,0,0,1,1,0.5234156073655488,0.8520775211013101,0.8919813464595471,0.4520722039323072,0.9966589017541698,-0.08167639533042648,0.8064799463209485,-0.5912614448635729,0.3777079652039676,-0.9259247771938487,-0.1628070129385245,-0.9866579328916558
2015-02-02,1,0,1,0,0.5380051715382993,0.842941537354783,0.9070138128026356,0.42110087079609027,0.9911140639934548,-0.13301470653419464,0.7638886127905438,-0.645348113229549,0.29671281927349225,-0.9549667548552546,-0.2636654927280048,-0.9646141756912442
2015-02-03,1,0,1,0,0.5524353131676188,0.8335557718385704,0.9209712877166338,0.3896304495307897,0.9829265519799834,-0.1839983516576738,0.7176769136759645,-0.6963762255968695,0.21352091543979723,-0.9769384927771815,-0.36171373072975554,-0.932289213174518
2015-02-04,1,0,1,0,0.5667017562911164,0.8239230057575551,0.9338372288229241,0.35769823883312823,0.9721181966290624,-0.2344913895704054,0.6680638642135379,-0.7441039398713567,0.12874817745258113,-0.99167731989929,-0.45590669350845087,-0.8900275764346808
2015-02-05,1,0,1,0,0.5808002734537993,0.814046093508219,0.9455963874271412,0.325342084711984,0.9587178169872971,-0.2843591872810011,0.6152845999633341,-0.7883050558305205,0.04302223300452993,-0.99907411510223,-0.5452404385406467,-0.8382797052177771
2015-02-06,1,0,1,0,0.5947266869607641,0.8039279618328208,0.9562348265919062,0.29260033563334653,0.9427611433904209,-0.33346877891818627,0.5595892624101734,-0.828770087174506,-0.04302223300451769,-0.9990741151022305,-0.6287628145958336,-0.7775971469736276
2015-02-07,0,0,1,0,0.6084768701151251,0.7935716089521482,0.9657399376548542,0.2595117970698023,0.9242907221930927,-0.3816892202666603,0.5012418134457801,-0.8653072543632034,-0.12874817745256897,-0.9916773198992915,-0.7055836101071797,-0.7086266782644577
2015-02-08,0,0,1,1,0.622046748440866,0.782980103677064,0.9741004551724197,0.22611568550829184,0.903355802324686,-0.42889193791248015,0.44051878435050157,-0.8977433935342305,-0.21352091543979915,-0.976938492777181,-0.7748840413670359,-0.6321034111873546
2015-02-09,0,0,1,0,0.6354323008901783,0.7721565844991635,0.9813064702716098,0.19245158197082765,0.8800122039735365,-0.4749510720670487,0.37770796520396055,-0.9259247771938516,-0.2967128192734941,-0.9549667548552541,-0.8359254794186349,-0.5488429582847223
2015-02-10,0,0,1,0,0.6486295610349819,0.7611042586607741,0.9873494423939866,0.1585593851031333,0.8543221697498269,-0.5197438121555157,0.31310704093582414,-0.9497178427914326,-0.3777079652039694,-0.925924777193848,-0.8880573226294932,-0.459732739452104
2015-02-11,0,0,1,0,0.6616346182422784,0.7498264012045684,0.9922222094179323,0.12447926388678902,0.8263541987239084,-0.5631507242749203,0.24702218048093527,-0.9690098257244063,-0.4559066935084639,-0.890027576434674,-0.9307239310379809,-0.3657225234972653
2015-02-12,0,0,1,0,0.6744436188329439,0.738326354003108,0.9959189961471787,0.09025161003104545,0.7961828637826133,-0.6050560696488523,0.17976658572557086,-0.9837092937736082,-0.5307300481619269,-0.8475409228928351,-0.9634705485641509,-0.26781430516216653
2015-02-13,0,0,1,0,0.6870527672236676,0.726607524768565,0.9984354211555644,0.05591699010060158,0.7638886127905434,-0.6453481132295493,0.11165900712169133,-0.9937465804361785,-0.6016240632249172,-0.7987793728863689,-0.98594814996383,-0.16705162550212152
2015-02-14,0,0,1,0,0.6994583270516472,0.7146733860429608,0.9997685019798909,0.02151609743622168,0.7295575540864918,-0.683919421624606,0.04302223300452944,-0.99907411510223,-0.6680638642135291,-0.7441039398713646,-0.9979171608653914,-0.06450844944932893
2015-02-15,0,0,1,1,0.7116566222817745,0.7025274741691572,0.9999166586547379,-0.012910296075008506,0.6932812268869807,-0.7206671495538581,-0.025818440227131766,-0.9996666485105112,-0.7295575540864842,-0.6839194216246142,-0.9992500112396838,0.03872228089216573
2015-02-16,1,0,1,0,0.7236440382959118,0.6901733882429726,0.9988797155850336,-0.047321388322430206,0.655156357209087,-0.7554933140726787,-0.09453674981719605,-0.9955213724144756,-0.7856498550787119,-0.6186714032625066,-0.9899324950873537,0.14154029521703831
2015-02-17,1,0,1,0,0.7354170229639858,0.6776147890466886,0.99665890175417,-0.08167639533042342,0.6152845999633281,-0.7883050558305251,-0.16280701293851849,-0.9866579328916568,-0.8359254794186352,-0.5488429582847218,-0.9700639218515074,0.24284972209593467
2015-02-18,1,0,1,0,0.7469720876965552,0.6648553979642865,0.9932568492674143,-0.11593459959550033,0.5737722679043236,-0.8190148866680808,-0.2303056702306118,-0.973118337233262,-0.8800122039735345,-0.47495107206705234,-0.9398560579418945,0.3415707691678582
2015-02-19,1,0,1,0,0.7583058084785621,0.651898995878713,0.9886775902323406,-0.1500553983446514,0.5307300481619365,-0.8475409228928292,-0.2967128192734878,-0.954966754855256,-0.9175836260593931,-0.3975428142825572,-0.8996308696522466,0.4366512319560572
2015-02-20,1,0,1,0,0.7694148268839383,0.6387494220515266,0.982926551979982,-0.18399835165768127,0.4862727071086917,-0.8738071036110799,-0.36171373072976976,-0.9322892131745125,-0.9483615800121714,-0.31719128858910656,-0.8498170915275297,0.5270777086423691
2015-02-21,0,0,1,0,0.7802958510707756,0.6254105729852463,0.9760105506323683,-0.2177232303965319,0.44051878435049474,-0.8977433935342338,-0.42500033996955416,-0.9051931898913974,-0.9721181966290614,-0.23449138957040946,-0.790945656756777,0.6118864012687246
2015-02-22,0,0,1,1,0.790945656756777,0.6118864012687247,0.9679377830240644,-0.2511900638848184,0.3935902766564648,-0.9192859697186113,-0.4862727071086885,-0.8738071036110817,-0.9886775902323406,-0.1500553983446515,-0.7236440382959095,0.690173388242975
2015-02-23,0,0,1,0,0.801361088174676,0.5981809144059171,0.958717816987297,-0.2843591872810016,0.34561231267072945,-0.9383773917408655,-0.5452404385406476,-0.8382797052177765,-0.9979171608653923,-0.06450844944931426,-0.6486295610349753,0.7611042586607799
2015-02-24,0,0,1,0,0.8115390590073612,0.5842981736283682,0.9483615800121714,-0.31719128858910645,0.2967128192734913,-0.9549667548552548,-0.6016240632249232,-0.7987793728863644,-0.9997685019798908,0.021516097436225113,-0.5667017562911194,0.823923005757553
2015-02-25,0,0,1,0,0.8214765533024141,0.5702422926917873,0.9368813462954316,-0.3496474552512279,0.24702218048094168,-0.9690098257244046,-0.6551563572090843,-0.7554933140726812,-0.9942179068939531,0.10738134666415268,-0.47873384011579945,0.8779600847008822
2015-02-26,0,0,1,0,0.8311706263658075,0.5560174366570452,0.9242907221930938,-0.38168922026665747,0.19667288979358052,-0.9804691603616312,-0.7055836101071754,-0.7086266782644621,-0.9813064702716112,0.19245158197082057,-0.38566340624361506,0.9226395488404843
2015-02-27,0,0,1,0,0.8406184056344774,0.5416278206559825,0.9106046300942174,-0.41327860778290165,0.145799196919877,-0.989314203970366,-0.7526668275320046,-0.6584015846980531,-0.9611297838723032,0.2760969730974605,-0.2884824328806135,0.9574851883550378
2015-02-28,0,0,1,0,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046131,0.0945367498171997,-0.9955213724144751,-0.7961828637826154,-0.6050560696488495,-0.933837228822928,0.3576982388331182,-0.18822670984324508,0.9821256058680004
2015-03-01,0,0,1,1,0.8587639582758027,0.5123714121284242,0.8800122039735362,-0.47495107206704906,0.043022233004528954,-0.9990741151022301,-0.8359254794186354,-0.5488429582847215,-0.8996308696522402,0.4366512319560704,-0.08596479873744343,0.996298174934608
2015-03-02,1,1,1,0,0.8674563547295963,0.49751328890718166,0.8631421280499126,-0.5049610547215184,-0.008606996888684763,-0.9999629591162655,-0.8717063187093195,-0.49002866642906345,-0.8587639582757988,0.5123714121284305,0.017213356155827413,0.9998518392091164
2015-03-03,1,1,1,0,0.875891705144243,0.4825077417612183,0.8452490573530631,-0.534372558280979,-0.06021327736579131,-0.9981855344718588,-0.9033558023246845,-0.4288919379124835,-0.811539059007364,0.5842981736283642,0.12020804489934935,0.9927487224577406
2015-03-04,1,1,1,0,0.8840675099433634,0.46735921715800266,0.8263541987239101,-0.5631507242749177,-0.11165900712169474,-0.993746580436178,-0.9307239310379787,-0.365722523497271,-0.7583058084785653,0.6518989958787093,0.221921513004166,0.9750645322571947
2015-03-05,1,1,1,0,0.8919813464595481,0.4520722039323052,0.8064799463209459,-0.5912614448635766,-0.16280701293851896,-0.9866579328916567,-0.9536809966304444,-0.30081980763567157,-0.6994583270516496,0.7146733860429585,0.32126966169236865,0.9469877530760739
2015-03-06,1,1,1,0,0.8996308696522427,0.4366512319560653,0.7856498550787163,-0.6186714032625009,-0.21352091543979315,-0.9769384927771824,-0.9721181966290598,-0.23449138957041588,-0.6354323008901794,0.7721565844991626,0.4171936026123114,0.9088176373395054
2015-03-07,0,0,1,0,0.9070138128026358,0.4211008707960898,0.7638886127905431,-0.6453481132295498,-0.26366549272800627,-0.9646141756912437,-0.9859481499638302,-0.16705162550212055,-0.5667017562911191,0.8239230057575533,0.5086709438521028,0.8609610158889953
2015-03-08,0,0,1,1,0.9141279881853335,0.40542572835999796,0.7412220108485968,-0.6712599575675302,-0.31310704093582065,-0.9497178427914337,-0.9951053111006972,-0.09882013873287496,-0.493775550159978,0.8695893893466106,0.5947266869607534,0.8039279618328287
2015-03-09,0,1,1,0,0.9209712877166341,0.38963044953078924,0.7176769136759639,-0.6963762255968702,-0.36171373072976354,-0.932289213174515,-0.9995462806873572,-0.03012030484691387,-0.4171936026123168,0.9088176373395029,0.6744436188329392,0.7383263540031122
2015-03-10,0,1,1,0,0.927541683579196,0.3737197147904707,0.6932812268869804,-0.7206671495538585,-0.40935595881561937,-0.9123747579707282,-0.9992500112396838,0.038722280892166706,-0.3375228995941124,0.9413173175128474,0.7469720876965522,0.6648553979642899
2015-03-11,0,1,1,0,0.933837228822925,0.3576982388331261,0.6680638642135345,-0.7441039398713597,-0.45590669350845847,-0.8900275764346768,-0.9942179068939522,0.10738134666416023,-0.25535329511619903,0.9668478136052744,0.8115390590073606,0.584298173628369
2015-03-12,0,1,1,0,0.9398560579418951,0.34157076916785667,0.6420547132365655,-0.7666588193001576,-0.501241813445777,-0.8653072543632053,-0.9844738167520931,0.17553149042142321,-0.17129314418147495,0.9852201067560611,0.8674563547295985,0.49751328890717783
2015-03-13,0,1,1,0,0.945596387427142,0.32534208471198184,0.6152845999633305,-0.7883050558305232,-0.545240438540648,-0.8382797052177763,-0.9700639218515088,0.24284972209592873,-0.08596479873744295,0.996298174934608,0.9141279881853309,0.4054257283600037
2015-03-14,0,0,1,0,0.951056516295154,0.30901699437494623,0.5877852522924711,-0.8090169943749489,-0.5877852522924718,-0.8090169943749483,-0.9510565162951521,0.3090169943749521,4.411204399476825e-15,1.0,0.9510565162951525,0.3090169943749505
2015-03-15,0,0,1,1,0.9562348265919058,0.29260033563334775,0.5595892624101755,-0.8287700871745045,-0.6287628145958347,-0.7775971469736267,-0.9275416835791956,0.3737197147904715,0.08596479873745173,0.9962981749346074,0.9778483415056569,0.20931464596304789
2015-03-16,1,0,1,0,0.9611297838723003,0.2760969730974704,0.530730048161936,-0.8475409228928295,-0.6680638642135351,-0.7441039398713591,-0.8996308696522461,0.4366512319560581,0.17129314418146965,0.985220106756062,0.9942179068939524,0.10738134666415852
2015-03-17,1,0,1,0,0.9657399376548543,0.2595117970698018,0.5012418134457793,-0.865307254363204,-0.7055836101071757,-0.7086266782644618,-0.8674563547296011,0.49751328890717317,0.2553532951161801,0.9668478136052794,0.9999907397361901,0.004303538296249914
2015-03-18,1,0,1,0,0.9700639218515072,0.24284972209593478,0.4711595076738623,-0.8820480249558544,-0.7412220108485951,-0.6712599575675322,-0.831170626365806,0.5560174366570474,0.33752289959410736,0.9413173175128492,0.9951053111006978,-0.09882013873286959
2015-03-19,1,0,1,0,0.9741004551724206,0.2261156855082879,0.4405187843504943,-0.897743393534234,-0.7748840413670368,-0.6321034111873534,-0.7909456567567764,0.6118864012687254,0.41719360261231186,0.9088176373395052,0.9796136916454925,-0.20089055513062323
2015-03-20,1,0,1,0,0.9778483415056568,0.20931464596304872,0.4093559588156218,-0.9123747579707271,-0.8064799463209422,-0.5912614448635817,-0.7469720876965559,0.6648553979642858,0.4937755501599733,0.8695893893466132,0.953680996630448,-0.30081980763565963
2015-03-21,0,0,1,0,0.9813064702716089,0.19245158197083242,0.3777079652039695,-0.9259247771938479,-0.8359254794186357,-0.5488429582847211,-0.6994583270516542,0.7146733860429539,0.5667017562911145,0.8239230057575563,0.9175836260593955,-0.39754281428255184
2015-03-22,0,0,1,1,0.9844738167520923,0.1755314904214276,0.34561231267073234,-0.9383773917408645,-0.8631421280499112,-0.5049610547215208,-0.6486295610349799,0.7611042586607759,0.6354323008901753,0.772156584499166,0.8717063187093221,-0.49002866642905873
2015-03-23,0,0,1,0,0.9873494423939864,0.15855938510313458,0.3131070409358266,-0.9497178427914317,-0.8880573226294939,-0.45973273945210275,-0.5947266869607635,0.8039279618328212,0.6994583270516457,0.7146733860429624,0.8165380514459141,-0.5772916165517301
2015-03-24,0,0,1,0,0.9899324950873529,0.14154029521704373,0.28023067519921724,-0.9599326896597442,-0.9106046300942148,-0.41327860778290737,-0.5380051715383016,0.8429415373547816,0.7583058084785619,0.6518989958787134,0.7526668275320129,-0.6584015846980437
2015-03-25,0,0,1,0,0.9922222094179324,0.12447926388678854,0.24702218048093433,-0.9690098257244065,-0.9307239310379788,-0.3657225234972706,-0.4787338401157861,0.8779600847008894,0.8115390590073609,0.5842981736283686,0.6807734094770185,-0.7324940716135767
2015-03-26,0,0,1,0,0.994217906893952,0.10738134666416291,0.2135209154397958,-0.9769384927771817,-0.9483615800121716,-0.3171912885891056,-0.41719360261231636,0.9088176373395032,0.8587639582758033,0.512371412128423,0.6016240632249219,-0.7987793728863655
2015-03-27,0,0,1,0,0.995918996147179,0.09025161003104143,0.17976658572556292,-0.9837092937736096,-0.9634705485641494,-0.267814305162172,-0.35367612217637306,0.9353679493131477,0.899630869652244,0.4366512319560625,0.5160623910158487,-0.856550995901006
2015-03-28,0,0,1,0,0.9973249731081555,0.07309512989807848,0.1457991969198765,-0.9893142039703661,-0.9760105506323676,-0.21772323039653452,-0.28848243288061254,0.9574851883550382,0.9338372288229261,0.35769823883312324,0.42500033996955905,-0.9051931898913951
2015-03-29,0,0,1,1,0.9984354211555643,0.055916990100602866,0.11165900712169388,-0.9937465804361781,-0.9859481499638302,-0.16705162550212005,-0.22192151300416432,0.975064532257195,0.9611297838723016,0.27609697309746567,0.32940848222453173,-0.9441875088341989
2015-03-30,1,0,1,0,0.9992500112396835,0.03872228089217473,0.07738647923346355,-0.9970011699250151,-0.9932568492674136,-0.11593459959550653,-0.1543088206642821,0.9880226656636975,0.9813064702716074,0.1924515819708398,0.23030567023062395,-0.9731183372332591
2015-03-31,1,0,1,0,0.9997685019798909,0.02151609743622297,0.043022233004532014,-0.9990741151022299,-0.997917160865392,-0.06450844944932038,-0.08596479873744954,0.9962981749346075,0.994217906893951,0.10738134666417216,0.1287481774525889,-0.991677319899289
2015-04-01,1,0,1,0,0.9999907397361901,0.004303538296245444,0.00860699688869101,-0.9999629591162655,-0.9999166586547379,-0.0129102960750112,-0.017213356155839906,0.9998518392091161,0.9997685019798906,0.021516097436230498,0.02581844022713715,-0.9996666485105111
2015-04-02,1,0,1,0,0.9999166586547379,-0.012910296075008995,-0.025818440227132745,-0.9996666485105112,-0.9992500112396835,0.0387222808921743,0.05161966722325351,0.998666816288476,0.9979171608653926,-0.06450844944930889,-0.07738647923346269,-0.9970011699250151
2015-04-03,1,0,1,0,0.9995462806873573,-0.030120304846907624,-0.0602132773657918,-0.9981855344718588,-0.9959189961471796,0.0902516100310357,0.12020804489935032,0.9927487224577405,0.9886775902323393,-0.15005539834466025,-0.1797665857255516,-0.9837092937736117
2015-04-04,0,0,1,0,0.9988797155850336,-0.0473213883224307,-0.09453674981719702,-0.9955213724144755,-0.9899324950873535,0.14154029521703979,0.18822670984323978,0.9821256058680014,0.9721181966290626,-0.23449138957040422,-0.2802306751992096,-0.9599326896597464
2015-04-05,0,0,1,1,0.9979171608653922,-0.0645084494493164,-0.128748177452581,-0.99167731989929,-0.9813064702716097,0.1924515819708285,0.25535329511618743,0.9668478136052774,0.9483615800121731,-0.31719128858910145,-0.37770796520396216,-0.9259247771938509
2015-04-06,0,0,1,0,0.9966589017541702,-0.08167639533042215,-0.16280701293851593,-0.9866579328916572,-0.9700639218515069,0.2428497220959361,0.3212696616923628,0.9469877530760759,0.9175836260593953,-0.3975428142825523,-0.47115950767386466,-0.8820480249558532
2015-04-07,0,0,1,0,0.9951053111006977,-0.0988201387328705,-0.1966728897935744,-0.9804691603616325,-0.956234826591905,0.29260033563335075,0.3856634062436035,0.922639548840489,0.8800122039735371,-0.47495107206704756,-0.5595892624101807,-0.828770087174501
2015-04-08,0,0,1,0,0.9932568492674144,-0.11593459959549905,-0.2303056702306093,-0.9731183372332626,-0.9398560579418964,0.34157076916785295,0.44822934174040524,0.8939185965192596,0.8359254794186382,-0.5488429582847174,-0.6420547132365595,-0.7666588193001627
2015-04-09,0,0,1,0,0.9911140639934547,-0.13301470653419561,-0.2636654927280067,-0.9646141756912436,-0.9209712877166348,0.3896304495307872,0.5086709438521035,0.8609610158889949,0.7856498550787152,-0.6186714032625024,-0.7176769136759609,-0.6963762255968734
2015-04-10,0,0,1,0,0.9886775902323405,-0.15005539834465187,-0.29671281927348875,-0.9549667548552557,-0.899630869652246,0.43665123195605854,0.566701756291115,0.8239230057575561,0.7295575540864878,-0.6839194216246103,-0.785649855078707,-0.6186714032625128
2015-04-11,0,0,1,0,0.9859481499638306,-0.16705162550211788,-0.32940848222452757,-0.9441875088342003,-0.8758917051442449,0.4825077417612148,0.6220467484408634,0.7829801036770662,0.6680638642135331,-0.7441039398713609,-0.8452490573530589,-0.5343725582809857
2015-04-12,0,0,1,1,0.9829265519799822,-0.18399835165768003,-0.3617137307297673,-0.9322892131745134,-0.8498170915275289,0.5270777086423704,0.6744436188329452,0.7383263540031068,0.6016240632249329,-0.7987793728863571,-0.895839290734907,-0.44437817810461705
2015-04-13,1,0,1,0,0.9796136916454902,-0.20089055513063456,-0.39359027665646557,-0.919285969718611,-0.8214765533024143,0.570242292691787,0.7236440382959106,0.6901733882429738,0.5307300481619436,-0.8475409228928248,-0.9368813462954314,-0.34964745525122876
2015-04-14,1,0,1,0,0.9760105506323685,-0.21772323039653063,-0.42500033996955183,-0.9051931898913985,-0.7909456567567804,0.6118864012687202,0.7694148268839349,0.6387494220515307,0.4559066935084561,-0.8900275764346781,-0.9679377830240615,-0.25119006388482956
2015-04-15,1,0,1,0,0.9721181966290617,-0.23449138957040808,-0.45590669350845575,-0.8900275764346782,-0.7583058084785647,0.65189899587871,0.811539059007357,0.584298173628374,0.3777079652039612,-0.9259247771938514,-0.9886775902323394,-0.15005539834465928
2015-04-16,1,0,1,0,0.9679377830240639,-0.25119006388482057,-0.4862727071086924,-0.8738071036110795,-0.7236440382959134,0.6901733882429709,0.8498170915275306,0.5270777086423677,0.2967128192734857,-0.9549667548552566,-0.9988797155850334,-0.04732138832243461
